"","Nest","Init","Year","Site","Win_Hi","Spr_Hi","wxt","sxt","wxw","sxw","wsi","wi"
"1446","MSS035",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1447","MSS040",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1448","MSS041",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1449","MSS044",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1450","MSS046",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1451","MSS048",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1452","MSS049",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1453","MSS050",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1454","MSS051",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1455","MSS052",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1456","MSS053",146,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1457","MSS057",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1458","MSS063",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1459","MSS065",159,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1460","MSS066",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1461","MSS067",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1462","MSS068",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1463","MSS073",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1464","MSS076",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1465","MSS078",156,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1466","MSS079",161,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1467","PLF083",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1468","BCL007",148,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1469","BCL010",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1470","BCL015",156,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1471","BCL022",148,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1472","BCL037",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1473","BCL049",165,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1474","BCL051",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1475","BCL057",159,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1476","BCL065",156,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1477","DCP030",152,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1478","DCP042",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1479","DCP047",161,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1480","GPL042",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1481","GPL061",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1482","GPL077",160,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1483","GPL088",164,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1484","JJR042",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1485","JJR045",153,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1486","JJR054",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1487","JJR057",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1488","JJR087",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1489","JJR097",177,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1490","MSS030",152,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1491","MSS037",154,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1492","MSS038",152,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1493","MSS043",155,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1494","MSS045",157,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1495","MSS064",158,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1496","MSS072",167,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1497","BCL011",151,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1498","BCL069",162,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1499","BCL070",171,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1500","BCL071",164,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1501","BCL073",166,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1502","DCP058",168,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1503","DCP060",165,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1504","GPL091",166,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1505","GPL101",169,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1506","JJR023",149,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1507","JJR049",148,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1508","JJR075",162,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1509","JJR094",167,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1510","MSS071",167,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1511","PLF029",167,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1512","PLF122",167,2006,"kig",79,11,10,1,8,3,269.7053569,243.8517571
"1513","BCL004",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1514","BCL006",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1515","BCL007",142,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1516","BCL013",140,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1517","BCL015",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1518","BCL020",142,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1519","BCL027",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1520","BCL031",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1521","BCL036",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1522","BCL039",150,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1523","BCL040",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1524","BCL044",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1525","BCL045",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1526","BCL047",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1527","BCL048",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1528","BCL049",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1529","BCL052",142,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1530","BCL055",140,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1531","BCL056",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1532","BCL060",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1533","BCL061",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1534","BCL063",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1535","BCL067",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1536","BCL071",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1537","BCL072",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1538","BCL076",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1539","BCL078",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1540","BCL079",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1541","BCL080",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1542","BCL082",141,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1543","BCL083",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1544","JBW020",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1545","JBW022",140,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1546","JBW028",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1547","JBW029",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1548","JBW037",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1549","JBW039",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1550","JBW044",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1551","JBW046",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1552","JBW048",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1553","JBW049",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1554","JBW050",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1555","JBW051",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1556","JBW053",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1557","JBW054",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1558","JBW055",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1559","JBW056",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1560","JBW057",140,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1561","JBW058",140,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1562","JBW061",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1563","JBW064",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1564","JBW065",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1565","JBW067",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1566","JBW074",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1567","JBW075",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1568","JBW077",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1569","JBW080",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1570","JBW083",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1571","JBW084",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1572","JBW085",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1573","JBW087",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1574","JBW100",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1575","JJW007",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1576","JJW008",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1577","JJW016",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1578","JJW021",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1579","JJW025",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1580","JJW029",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1581","JJW030",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1582","JJW032",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1583","JJW037",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1584","JJW041",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1585","JJW045",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1586","JJW046",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1587","JJW048",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1588","JJW050",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1589","JJW054",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1590","JJW055",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1591","JJW057",150,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1592","JJW058",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1593","MLS018",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1594","MLS031",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1595","MLS035",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1596","MLS040",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1597","MLS041",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1598","MLS045",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1599","MLS046",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1600","MLS048",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1601","MLS052",134,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1602","MLS057",145,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1603","MLS059",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1604","MLS060",139,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1605","MLS062",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1606","MLS067",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1607","MLS069",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1608","PLF046",153,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1609","PLF075",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1610","TJH014",140,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1611","TJH015",143,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1612","TJH019",140,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1613","TJH025",141,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1614","TJH026",142,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1615","TJH028",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1616","TJH030",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1617","TJH033",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1618","TJH034",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1619","TJH043",141,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1620","TJH044",139,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1621","TJH045",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1622","TJH046",133,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1623","TJH052",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1624","TJH056",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1625","TJH059",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1626","TJH063",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1627","TJH065",144,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1628","TJH069",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1629","TJH073",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1630","TJH074",150,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1631","TJH075",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1632","TJH077",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1633","TJH082",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1634","BCL043",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1635","BCL051",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1636","BCL073",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1637","JBW070",153,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1638","JJW052",147,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1639","MLS011",142,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1640","MLS056",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1641","TJH023",141,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1642","TJH029",146,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1643","TJH039",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1644","BCL057",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1645","BCL068",150,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1646","BCL074",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1647","BCL075",158,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1648","BCL077",158,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1649","BCL081",158,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1650","BCL084",161,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1651","BCL086",157,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1652","BCL087",159,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1653","BCL089",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1654","JBW062",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1655","JBW066",153,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1656","JBW069",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1657","JBW073",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1658","JBW081",138,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1659","JBW082",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1660","JBW089",158,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1661","JBW093",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1662","JBW097",164,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1663","JBW098",155,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1664","JBW101",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1665","JJW049",148,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1666","JJW051",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1667","JJW053",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1668","JJW056",155,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1669","JJW059",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1670","JJW060",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1671","JJW063",160,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1672","MLS047",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1673","PLF077",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1674","TJH057",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1675","TJH061",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1676","TJH062",151,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1677","TJH064",153,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1678","TJH066",156,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1679","TJH067",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1680","TJH068",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1681","TJH071",152,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1682","TJH078",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1683","TJH083",154,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1684","TJH084",149,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1685","TJH085",153,2007,"kig",53,10,14,0,6,1,173.8957498,150.8698989
"1686","BCL010",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1687","BCL011",145,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1688","BCL013",145,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1689","BCL014",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1690","BCL015",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1691","BCL017",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1692","BCL020",145,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1693","BCL022",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1694","BCL023",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1695","BCL024",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1696","BCL025",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1697","BCL028",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1698","BCL029",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1699","BCL030",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1700","BCL031",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1701","BCL032",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1702","BCL033",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1703","BCL034",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1704","BCL035",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1705","BCL042",146,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1706","BCL046",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1707","BCL048",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1708","BCL050",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1709","BCL051",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1710","BCL052",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1711","BCL054",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1712","BCL055",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1713","BCL056",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1714","BCL057",158,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1715","BCL058",157,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1716","BCL063",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1717","BCL064",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1718","BCL065",144,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1719","BCL067",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1720","BCL071",157,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1721","BCL074",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1722","JKL011",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1723","JKL015",144,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1724","JKL018",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1725","JKL020",142,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1726","JKL024",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1727","JKL025",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1728","JKL033",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1729","JKL034",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1730","JKL040",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1731","JKL041",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1732","JKL042",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1733","JKL043",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1734","JKL044",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1735","JKL046",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1736","JKL047",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1737","JKL049",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1738","JKL050",141,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1739","JKL052",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1740","JKL053",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1741","JKL057",144,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1742","JKL059",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1743","JKL060",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1744","JKL062",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1745","JKL063",155,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1746","JKL065",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1747","JKL066",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1748","PLF004",156,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1749","PLF024",145,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1750","PLF101",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1751","PLF102",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1752","SMO012",145,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1753","SMO018",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1754","SMO020",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1755","SMO026",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1756","SMO028",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1757","SMO029",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1758","SMO031",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1759","SMO032",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1760","SMO038",151,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1761","SMO041",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1762","SMO049",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1763","SMO050",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1764","SMO051",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1765","SMO052",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1766","SMO053",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1767","SMO055",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1768","SMO056",149,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1769","SMO059",153,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1770","SMO065",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1771","SMO069",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1772","SMO070",154,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1773","SMO071",150,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1774","BCL038",147,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1775","BCL039",152,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1776","BCL044",145,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
"1777","BCL049",148,2008,"kig",46,27,19,4,6,0,203.2355194,109.9337931
