,Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw,wsi,wi
2251,MG0046,14,16,16,0,1,154,10,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2252,TH0002,1,14,14,0,1,153,11,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2253,TH0010,5,16,16,0,1,157,7,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2254,TH0017,6,15,15,0,1,154,10,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2255,TH0018,6,14,14,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2256,TH0019,6,16,16,0,1,159,5,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2257,TH0020,6,20,20,0,1,159,5,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2258,TH0025,7,12,12,0,1,153,11,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2259,TH0036,9,13,13,0,1,152,12,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2260,TH0040,9,12,12,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2261,TH0042,14,18,18,0,1,157,7,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2262,JR0009,2,2,15,1,1,159,5,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2263,JR0011,2,2,6,1,1,158,6,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2264,KP0004,1,1,12,1,1,163,1,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2265,KP0010,2,13,15,1,1,155,9,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2266,KP0014,5,12,14,1,1,153,11,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2267,KP0024,7,7,15,1,1,156,8,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2268,KP0030,7,12,15,1,1,152,12,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2269,MG0034,7,7,15,1,1,155,9,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2270,TH0015,6,15,20,1,1,160,4,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2271,TH0023,7,7,15,1,1,159,5,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2272,TH0027,7,7,11,1,1,152,12,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2273,TH0031,8,8,16,1,1,167,-3,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2274,TH0034,8,8,16,1,1,162,2,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2275,JR0004,2,20,20,0,1,164,0,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2276,JR0023,6,20,20,0,1,156,8,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2277,JR0037,13,20,20,0,1,167,-3,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2278,KP0016,6,20,20,0,1,160,4,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2279,MG0010,2,20,20,0,1,163,1,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2280,MG0015,5,21,21,0,1,162,2,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2281,MG0027,6,20,20,0,1,164,0,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2282,MG0028,7,20,20,0,1,169,-5,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2283,MG0038,8,20,20,0,1,162,2,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2284,MG0039,8,20,20,0,1,162,2,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2285,MG0044,13,20,20,0,1,163,1,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2286,TH0033,8,20,20,0,1,156,8,2013,kig,57,46,22,0,14,7,8,1,226.8777158,168.8949252
2287,CM002,2,17,17,0,1,150,3,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2288,CM005,3,10,10,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2289,CM006,3,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2290,CM007,3,11,11,0,1,139,14,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2291,CM009,3,12,12,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2292,CM010B,3,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2293,CM012,3,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2294,CM013,4,11,11,0,1,139,14,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2295,CM014,4,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2296,CM015,4,15,15,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2297,CM016,5,12,12,0,1,140,13,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2298,CM025,7,17,17,0,1,145,8,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2299,CM029,13,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2300,EW003,2,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2301,EW005,3,26,26,0,1,154,-1,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2302,EW007,3,8,8,0,1,132,21,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2303,EW011,4,16,16,0,1,144,9,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2304,EW016,5,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2305,EW020,5,15,15,0,1,144,9,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2306,EW021,5,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2307,EW023,3,7,7,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2308,EW025,6,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2309,EW026,7,25,25,0,1,154,-1,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2310,EW028,11,17,17,0,1,145,8,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2311,EW029,11,20,20,0,1,148,5,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2312,JB003,1,18,18,0,1,146,7,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2313,JB004,2,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2314,JB007,3,11,11,0,1,139,14,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2315,JB010,4,20,20,0,1,148,5,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2316,JB014,4,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2317,JB016,4,19,19,0,1,147,6,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2318,JB017,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2319,JB019,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2320,JB021,5,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2321,JB022,5,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2322,JB024,6,43,43,0,1,153,0,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2323,JB026,7,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2324,JB027,7,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2325,JB030,12,15,15,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2326,LB001,2,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2327,LB007,3,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2328,LB008,3,24,24,0,1,152,1,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2329,LB011,4,17,17,0,1,145,8,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2330,LB013,4,5,5,0,1,133,20,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2331,LB014,4,7,7,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2332,LB016,4,12,12,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2333,LB017,4,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2334,LB020,5,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2335,LB040,22,27,27,0,1,155,-2,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2336,NG003,1,41,41,0,1,150,3,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2337,NG004,1,16,16,0,1,144,9,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2338,NG011,3,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2339,NG019,3,5,5,0,1,133,20,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2340,NG020,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2341,NG022,4,18,18,0,1,146,7,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2342,NG024,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2343,NG028,4,23,23,0,1,151,2,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2344,NG029,4,27,27,0,1,155,-2,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2345,NG031,5,12,12,0,1,140,13,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2346,NG032,5,18,18,0,1,146,7,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2347,NG033,5,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2348,NG034,6,27,27,0,1,155,-2,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2349,NG036,7,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2350,NG037,7,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2351,NG038,7,12,12,0,1,140,13,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2352,NG040,9,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2353,NG043,12,16,16,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2354,NG044,12,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2355,BG002,1,1,20,1,1,150,3,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2356,CM027,13,18,20,1,1,148,5,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2357,CM034,13,18,20,1,1,148,5,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2358,EW001,1,1,15,1,1,146,7,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2359,JB028,12,12,20,1,1,155,-2,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2360,JB031,13,15,16,1,1,144,9,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2361,LB009,3,3,18,1,1,148,5,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2362,LB026,5,13,16,1,1,138,15,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2363,LB037,13,24,28,1,1,158,-5,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2364,LB039,15,24,29,1,1,166,-13,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2365,NG001,1,1,16,1,1,144,9,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2366,NG006,1,1,16,1,1,150,3,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2367,NG018,3,19,22,1,1,150,3,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2368,NG027,4,4,16,1,1,151,2,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2369,EW031,12,17,17,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2370,JB029,12,30,30,0,1,151,2,2014,kig,38,55,7,9,5,0,9,1,93.52839594,77.81593429
2371,C08,3,12,12,0,1,145,8,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2372,C09,3,6,6,0,1,134,19,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2373,C10,3,6,6,0,1,134,19,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2374,C11,3,24,24,0,1,155,-2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2375,C14,5,15,15,0,1,144,9,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2376,C30,12,16,16,0,1,144,9,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2377,C32,12,15,15,0,1,143,10,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2378,C35,15,16,16,0,1,144,9,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2379,I02,2,8,8,0,1,134,19,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2380,I03,2,17,17,0,1,145,8,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2381,I11,5,11,11,0,1,139,14,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2382,I19,6,21,21,0,1,149,4,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2383,I21,8,11,11,0,1,139,14,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2384,I34,12,15,15,0,1,143,10,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2385,M13,4,19,19,0,1,147,6,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2386,M20,6,13,13,0,1,141,12,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2387,M40,15,26,26,0,1,153,0,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2388,C16,16,21,24,1,1,166,-13,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2389,C17,6,6,19,1,1,157,-4,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2390,C18,6,6,18,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2391,C20,16,16,18,1,1,159,-6,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2392,C22,6,6,19,1,1,157,-4,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2393,C23,7,7,11,1,1,140,13,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2394,C24,7,7,11,1,1,156,-3,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2395,C25,8,8,17,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2396,C26,8,8,17,1,1,159,-6,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2397,C27,9,9,18,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2398,C28,9,9,16,1,1,144,9,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2399,C29,10,10,24,1,1,161,-8,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2400,I01,1,7,11,1,1,141,12,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2401,I04,3,14,17,1,1,145,8,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2402,I05,3,3,17,1,1,154,-1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2403,I09,5,24,25,1,1,156,-3,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2404,I10,5,10,12,1,1,140,13,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2405,I12,5,21,23,1,1,156,-3,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2406,I13,5,15,20,1,1,148,5,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2407,I15,6,6,22,1,1,157,-4,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2408,I26,11,15,24,1,1,154,-1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2409,I28,11,11,14,1,1,142,11,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2410,I29,12,12,22,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2411,I33,12,15,18,1,1,146,7,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2412,I35,17,20,22,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2413,I36,17,17,19,1,1,147,6,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2414,K01,21,24,27,1,1,172,-19,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2415,M01,1,1,18,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2416,M02,1,1,19,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2417,M04,2,2,19,1,1,153,0,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2418,M05,2,2,16,1,1,145,8,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2419,M08,3,3,14,1,1,146,7,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2420,M11,4,4,17,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2421,M12,4,4,18,1,1,152,1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2422,M14,4,4,18,1,1,155,-2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2423,M15,4,18,22,1,1,151,2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2424,M16,6,15,17,1,1,153,0,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2425,M18,6,12,14,1,1,142,11,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2426,M21,7,11,16,1,1,146,7,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2427,M23,7,7,11,1,1,150,3,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2428,M27,8,11,14,1,1,142,11,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2429,M29,8,8,11,1,1,151,2,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2430,M31,8,8,12,1,1,140,13,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2431,M32,10,10,17,1,1,148,5,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2432,M38,15,21,24,1,1,160,-7,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2433,C12,5,24,24,0,1,156,-3,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2434,C38,19,24,24,0,1,170,-17,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2435,I27,11,25,25,0,1,154,-1,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2436,I37,17,25,25,0,1,148,5,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2437,M36,12,24,24,0,1,147,6,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2438,M39,15,24,24,0,1,157,-4,2015,kig,14,94,7,4,0,0,11,2,38.79833705,29.95732274
2439,AGB017,2,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2440,AGB019,2,23,23,0,1,134,19,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2441,AGB041,5,26,26,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2442,AGB049,7,23,23,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2443,AGB050,7,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2444,AGB054,7,31,31,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2445,AGB055,7,23,23,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2446,AGB056,7,24,24,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2447,AGB058,7,31,31,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2448,AGB066,9,28,28,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2449,AGB072,10,30,30,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2450,AGB074,10,31,31,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2451,AGB075,10,25,25,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2452,AGB076,11,29,29,0,1,143,10,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2453,AGB078,11,30,30,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2454,AGB079,11,30,30,0,1,143,10,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2455,AGB080,12,27,27,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2456,BLD202,1,22,22,0,1,130,23,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2457,BLD215,2,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2458,BLD216,2,28,28,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2459,BLD228,3,24,24,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2460,BLD254,23,25,25,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2461,BLD255,24,29,29,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2462,DJR004,15,27,27,0,1,140,13,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2463,DJR006,15,31,31,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2464,DJR007,16,29,29,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2465,DJR008,16,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2466,DJR009,16,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2467,DJR010,16,29,29,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2468,DJR011,16,31,31,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2469,DJR012,16,35,35,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2470,DJR013,16,28,28,0,1,141,12,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2471,DJR014,16,19,19,0,1,132,21,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2472,DJR017,18,26,26,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2473,DJR018,19,23,23,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2474,DJR019,19,24,24,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2475,DJR021,19,24,24,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2476,DJR022,19,21,21,0,1,134,19,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2477,DJR023,20,33,33,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2478,DJR024,21,24,24,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2479,DJR026,21,27,27,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2480,DJR030,25,34,34,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2481,JAM001,19,22,22,0,1,135,18,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2482,JAM002,19,33,33,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2483,JAM006,20,26,26,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2484,JAM007,20,28,28,0,1,136,17,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2485,JAM008,20,27,27,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2486,JAM009,20,24,24,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2487,JAM010,20,30,30,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2488,JAM011,21,35,35,0,1,147,6,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2489,JCA041,7,25,25,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2490,JCA044,7,23,23,0,1,133,20,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2491,JCA061,12,31,31,0,1,146,7,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2492,JCA066,20,33,33,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2493,JMT219,2,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2494,JMT235,7,28,28,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2495,JMT236,7,26,26,0,1,139,14,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2496,JMT242,10,29,29,0,1,145,8,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2497,JMT243,10,29,29,0,1,142,11,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2498,JMT244,9,35,35,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2499,JMT250,15,30,30,0,1,144,9,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2500,JMT255,21,26,26,0,1,138,15,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
2501,MLB003,16,26,26,0,1,137,16,2019,kig,2,92,0,25,0,0,11,2,1.386294361,11.38629436
