"STATION","NAME","DATE","AWND","FMTM","PGTM","TAVG","TMAX","TMIN","WDF1","WDF2","WDF5","WDFG","WDFM","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-24","10.4"," 1650"," 1725",,"-7.8","-11.7","   40",,,"   45",,"12.5",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-25","9.4"," 2250"," 2319",,"-9.4","-11.7","   20",,,"  360",,"11.6",,,"13.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-26","11.5"," 2250"," 1748",,"-10.6","-15.6","   30",,,"  360",,"13.4",,,"15.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-27","13.2"," 2250"," 2246",,"-15.0","-16.1","   20",,,"  360",,"15.6",,,"19.5",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-28","14.0"," 2109"," 2333",,"-12.2","-16.1","   10",,,"  360",,"16.1",,,"20.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-29","13.4"," 0753"," 0129",,"-11.1","-12.8","   10",,,"  360",,"16.1",,,"20.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-30","5.7"," 0054"," 0028",,"-10.6","-11.7","   10",,,"  360",,"8.9",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-01-31","8.7"," 2253"," 2341",,"-9.4","-11.1","   20",,,"  360",,"13.0",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-01","14.4"," 2251"," 1941",,"-9.4","-11.7","   20",,,"  360",,"17.0",,,"20.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-02","13.7"," 0136"," 0040",,"-6.1","-11.1","   20",,,"  360",,"16.5",,,"20.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-03","10.5"," 0054"," 0206",,"-6.1","-10.6","  340",,,"  360",,"14.3",,,"16.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-04","13.5"," 2253"," 2227",,"-10.0","-12.8","  340",,,"  360",,"18.3",,,"22.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-05","18.6"," 1552"," 1546",,"-6.1","-10.6","  320",,,"  315",,"20.6",,,"25.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-06","6.5"," 0150"," 0145",,"-1.1","-11.7","  290",,,"  270",,"17.4",,,"22.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-07","7.3"," 2353"," 2342",,"-1.1","-4.4","   70",,,"   90",,"11.6",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-08","11.7"," 1202"," 1443",,"1.1","-2.8","   90",,,"   90",,"14.3",,,"17.5",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-09","9.3"," 0712"," 0719",,"1.7","0.6","   90",,,"   90",,"13.9",,,"17.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-10","6.6"," 2354"," 0743",,"2.2","-0.6","  150",,,"  135",,"8.9",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-11","9.6"," 0750"," 0739",,"0.6","-0.6","   60",,,"   45",,"13.4",,,"17.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-12","3.1"," 0052"," 0004",,"1.1","0.0","   80",,,"   90",,"6.7",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-13","10.6"," 2350"," 2217",,"0.0","-3.3","   40",,,"   45",,"13.4",,,"18.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-14","13.2"," 0055"," 0132",,"-3.3","-5.0","   40",,,"   45",,"15.6",,,"19.5",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-15","11.0"," 2253"," 2124",,"-2.2","-5.0","   40",,,"   45",,"13.0",,,"15.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-16","8.0"," 2351"," 0020",,"-3.3","-7.2","   50",,,"   45",,"11.6",,,"13.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-17","9.9"," 2255"," 1814",,"-5.0","-10.6","  360",,,"  360",,"11.6",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-18","10.6"," 1252"," 0406",,"-10.6","-13.3","  360",,,"  360",,"11.6",,,"14.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-19","9.5"," 2353"," 2345",,"-10.0","-15.0","  330",,,"  315",,"12.5",,,"14.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-20","9.1"," 2353"," 0937",,"-11.1","-16.7","  330",,,"  315",,"12.5",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-21","5.9"," 1855"," 0157",,"-12.2","-20.0","  310",,,"  315",,"7.2",,,"9.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-22","5.4"," 2351"," 2331",,"-14.4","-20.6","   40",,,"   45",,"8.0",,,"9.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-23","11.0"," 2255"," 2355",,"-6.7","-14.4","   70",,,"   45",,"14.3",,,"17.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-24","9.7"," 0626"," 0724",,"0.6","-6.7","   70",,,"   45",,"13.9",,,"17.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-25","7.1"," 0453"," 0745",,"1.7","0.0","   80",,,"   90",,"10.7",,,"12.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-26","7.6"," 2252"," 2350",,"1.7","0.0","  120",,,"  135",,"11.6",,,"15.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-27","8.3"," 0150"," 0136",,"2.2","0.6","  140",,,"  135",,"13.4",,,"17.5",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-02-28","6.0"," 0050"," 0045",,"1.1","0.0","  130",,,"  135",,"10.3",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-01","8.4"," 2355"," 1930",,"1.7","-0.6","  120",,,"   90",,"12.5",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-02","9.9"," 0550"," 0609",,"2.8","1.1","  130",,,"  135",,"14.3",,,"19.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-03","3.6"," 1855"," 0144",,"4.4","-2.2","   50",,,"  180",,"6.3",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-04","6.3"," 1655"," 1657",,"0.6","-2.2","   50",,,"   45",,"8.9",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-05","8.7"," 1258"," 2342",,"-0.6","-3.3","   70",,,"   90",,"10.7",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-06","9.7"," 1754"," 1724",,"0.0","-3.3","   80",,,"   90",,"11.6",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-07","8.0"," 1452"," 0055",,"0.6","-3.9","   70",,,"   90",,"10.3",,,"12.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-08","8.0"," 1551"," 1613",,"0.6","-5.0","   30",,,"   45",,"10.3",,,"12.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-09","7.3"," 1350"," 1547",,"-1.1","-4.4","   20",,,"  360",,"10.3",,,"11.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-10","6.8"," 1552"," 1903",,"-3.9","-8.3","   20",,,"   45",,"8.9",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-11","9.1"," 1955"," 1833",,"-7.2","-12.8","   10",,,"  360",,"12.5",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-12","6.1"," 0053"," 0058",,"-11.1","-19.4","   10",,,"  360",,"10.7",,,"13.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-13","5.8"," 1853"," 1856",,"-11.7","-20.0","   10",,,"  360",,"8.9",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-14","5.3"," 1158"," 1052",,"-12.2","-19.4","   10",,,"  360",,"7.2",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-15","6.8"," 1452"," 1401",,"-10.6","-18.9","   50",,,"   45",,"11.6",,,"13.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-16","7.0"," 1155"," 1107",,"-16.1","-20.6","  340",,,"  360",,"9.4",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-17","5.9"," 1856"," 1801",,"-4.4","-21.7","  330",,,"  315",,"10.3",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-18","7.7"," 2022"," 2030",,"1.7","-12.2","  270",,,"  270",,"10.3",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-19","8.3"," 2355"," 2323",,"2.2","-1.7","  330",,,"  315",,"11.2",,,"14.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-20","6.3"," 2355"," 0316",,"-1.7","-7.8","  330",,,"  315",,"11.2",,,"13.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-21","10.8"," 1655"," 1750",,"0.6","-6.7","  130",,,"  135",,"17.0",,,"21.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-22","10.1"," 2255"," 2359",,"0.6","-2.2","   90",,,"   90",,"14.3",,,"19.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-23","16.9"," 1450"," 1212",,"-2.2","-6.1","   50",,,"   45",,"19.7",,,"23.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-24","14.0"," 0150"," 0009",,"-6.1","-10.6","   40",,,"   45",,"16.5",,,"20.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-25","11.8"," 0054"," 0637",,"-8.3","-11.1","   30",,,"  360",,"13.9",,,"15.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-26","7.6"," 2351"," 0008",,"-7.2","-11.1","   10",,,"  360",,"11.2",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-27","4.6"," 2355"," 2311",,"-4.4","-12.8","   10",,,"  360",,"7.2",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-28","8.9"," 2253"," 2251",,"-1.7","-5.6","  320",,,"  315",,"13.0",,,"16.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-29","12.8"," 0950"," 1617",,"-4.4","-8.9","  320",,,"  315",,"14.3",,,"18.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-30","10.3"," 1755"," 1825",,"-6.7","-11.1","  320",,,"  315",,"12.5",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-03-31","9.7"," 0452"," 0524",,"-6.1","-11.1","  320",,,"  315",,"11.2",,,"14.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-01","10.5"," 1245"," 1213",,"-7.8","-11.7","  320",,,"  315",,"13.0",,,"15.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-02","4.8"," 0150"," 0148",,"-7.8","-16.1","  330",,,"  315",,"7.6",,,"9.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-03","7.7"," 1452"," 1453",,"-4.4","-15.6","  100",,,"   90",,"10.3",,,"11.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-04","3.7"," 0054"," 0624",,"-1.1","-7.2","   80",,,"   45",,"6.7",,,"8.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-05","3.8"," 2353"," 1801",,"-2.8","-8.3","  310",,,"  315",,"5.8",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-06","5.6"," 1854"," 1809",,"-3.9","-7.8","  330",,,"  360",,"7.2",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-07","6.1"," 2150"," 1927",,"-6.7","-8.3","  350",,,"  315",,"7.6",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-08","7.3"," 1550"," 1609",,"-2.2","-7.8","  310",,,"  315",,"8.9",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-09","8.3"," 1851"," 1904",,"-5.6","-10.6","  350",,,"  360",,"10.3",,,"12.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-10","9.9"," 1550"," 1550",,"-6.7","-12.2","  360",,,"  360",,"12.5",,,"14.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-11","4.7"," 2151"," 2332",,"-3.9","-17.8","   90",,,"   90",,"8.0",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-12","9.5"," 1616"," 1406",,"-1.1","-6.1","   90",,,"   90",,"11.2",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-13","3.0"," 2352"," 2321",,"5.0","-1.7","   90",,,"   90",,"7.6",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-14","9.8"," 1452"," 1634",,"0.6","-1.1","   70",,,"   90",,"13.0",,,"16.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-15","8.4"," 0852"," 1256",,"3.3","-1.1","  220",,,"  180",,"11.2",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-16","4.0"," 1653"," 2324",,"3.3","-1.7","  130",,,"  135",,"5.8",,,"6.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-17","6.2"," 1453"," 1540",,"0.6","-2.2","   20",,,"  360",,"8.9",,,"9.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-18","8.5"," 2355"," 2210",,"0.6","-3.3","  320",,,"  315",,"11.2",,,"13.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-19","8.7"," 1452"," 1439",,"-2.2","-4.4","  330",,,"  315",,"11.2",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-20","6.4"," 0351"," 0432",,"-4.4","-8.3","  320",,,"  315",,"9.4",,,"11.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-21","8.1"," 2021"," 2109",,"0.0","-10.0","  120",,,"  135",,"11.6",,,"16.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-22","6.2"," 2353"," 0001",,"4.4","-1.1","  130",,,"  135",,"10.3",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-23","7.4"," 0955"," 0954",,"3.3","0.6","  130",,,"  135",,"11.2",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-24","10.5"," 1153"," 1151",,"2.2","0.0","  130",,,"  135",,"15.6",,,"22.6",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-25","6.7"," 0121"," 0100",,"3.3","0.0","  190",,,"  180",,"8.9",,,"11.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-26","4.0"," 2352"," 1730",,"5.6","-2.8","  170",,,"  225",,"5.8",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-27","8.1"," 0550"," 2349",,"3.3","-0.6","  200",,,"  180",,"10.7",,,"18.0",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-28","12.2"," 1753"," 0210",,"2.8","0.6","  170",,,"  180",,"13.4",,,"21.1",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-29","8.9"," 0141"," 1737",,"3.9","0.0","  170",,,"  225",,"11.6",,,"17.5",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-04-30","3.5"," 0453"," 0613",,"4.4","-2.2","  150",,,"  180",,"5.4",,,"7.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-01","3.3"," 2204"," 2335",,"3.3","-6.1","   10",,,"  360",,"6.7",,,"8.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-02","9.6"," 2252"," 2317",,"0.6","-3.3","  350",,,"  360",,"13.4",,,"15.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-03","8.0"," 0052"," 0137",,"0.6","-1.7","  350",,,"  360",,"11.2",,,"15.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-04","4.3"," 2150"," 1935",,"2.2","-1.7","   10",,,"  360",,"5.8",,,"7.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-05","4.9"," 1350"," 1438",,"1.7","-3.3","   50",,,"   45",,"7.6",,,"8.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-06","9.3"," 1109"," 1633",,"1.7","-2.8","  360",,,"  360",,"12.5",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-07","5.2"," 2355"," 0144",,"3.9","0.0","  350",,,"  360",,"8.0",,,"9.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-08","6.9"," 1651"," 1830",,"4.4","0.0","   50",,,"   45",,"9.8",,,"11.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-09","7.9"," 1348"," 1912",,"4.4","0.0","   50",,,"   45",,"10.3",,,"13.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-10","7.7"," 1853"," 0135",,"6.1","0.6","   30",,,"   45",,"8.9",,,"12.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-11","5.6"," 1251"," 1932",,"6.7","1.1","   60",,,"   45",,"7.2",,,"9.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-12","6.2"," 2050"," 1356",,"3.3","0.6","  100",,,"   90",,"8.9",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-13","5.1"," 2350"," 0329",,"6.1","0.6","  120",,,"   90",,"7.2",,,"9.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-14","4.2"," 1156"," 1103",,"7.2","1.7","  170",,,"  180",,"6.3",,,"7.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-15","3.2"," 1723"," 1725",,"6.1","0.6","  260",,,"  225",,"6.7",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-16","3.6"," 1750"," 1455",,"6.7","-3.9","  240",,,"  225",,"5.8",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-17","2.9"," 1650"," 1430",,"6.7","-2.2","  230",,,"  225",,"5.4",,,"7.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-18","5.6"," 1850"," 2227",,"6.1","-2.2","   70",,,"   90",,"9.4",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-19","8.6"," 1755"," 1644",,"4.4","1.1","   40",,,"   45",,"10.3",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-20","6.3"," 1852"," 1632",,"7.2","0.6","   80",,,"   90",,"8.0",,,"9.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-21","7.2"," 1953"," 1717",,"6.1","1.1","   60",,,"   45",,"9.4",,,"11.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-22","8.0"," 1643"," 1058",,"6.1","0.6","   50",,,"   45",,"9.8",,,"12.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-23","8.5"," 1942"," 0758",,"5.6","1.7","  340",,,"  360",,"10.3",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-24","5.2"," 1546"," 1516",,"6.1","1.7","  220",,,"  225",,"7.6",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-25","5.1"," 1743"," 1135",,"6.7","2.2","  100",,,"   90",,"7.2",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-26","6.2"," 1853"," 1833",,"8.9","0.0","  330",,,"  315",,"8.0",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-27","4.2"," 2154"," 2355",,"7.2","1.7","  110",,,"   90",,"6.7",,,"8.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-28","6.6"," 1327"," 1355",,"5.0","2.2","  110",,,"  135",,"8.9",,,"11.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-29","5.1"," 1350"," 1129",,"7.8","2.8","  130",,,"  180",,"6.7",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-30","7.1"," 1419"," 1847",,"5.6","1.7","   60",,,"   45",,"9.4",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-05-31","6.2"," 1251"," 1518",,"6.1","1.1","  360",,,"  360",,"7.6",,,"9.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-01","5.2"," 2352"," 1717",,"6.7","1.7","  350",,,"  360",,"6.7",,,"8.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-02","7.7"," 1426"," 1814",,"4.4","1.1","  330",,,"  315",,"9.8",,,"12.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-03","9.6"," 1052"," 1246",,"3.9","1.1","  340",,,"  360",,"11.2",,,"14.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-04","8.9"," 1955"," 1628",,"4.4","0.6","   10",,,"  360",,"10.3",,,"13.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-05","7.9"," 1053"," 1047",,"3.9","-0.6","  360",,,"  360",,"9.4",,,"11.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-06","5.5"," 0052"," 0006",,"6.7","0.6","  360",,,"  360",,"8.9",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-07","7.4"," 1750"," 1647",,"8.9","0.6","  350",,,"  360",,"10.3",,,"12.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-08","8.3"," 0754"," 2004",,"6.1","0.0","  350",,,"  360",,"10.7",,,"11.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-09","3.7"," 1552"," 1718",,"7.2","2.2","  230",,,"  225",,"6.3",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-10","3.1"," 1650"," 1721",,"9.4","-1.1","  110",,,"   90",,"5.8",,,"7.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-11","7.7"," 1551"," 1638",,"7.8","-1.7","   40",,,"   45",,"10.3",,,"12.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-12","9.2"," 1452"," 1552",,"8.9","2.2","   50",,,"   45",,"12.5",,,"14.4",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-13","9.9"," 1050"," 1045",,"7.8","3.3","   40",,,"   45",,"13.0",,,"15.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-14","7.0"," 1314"," 1250",,"10.0","3.3","   20",,,"   45",,"9.8",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-15","6.8"," 1150"," 1310",,"8.3","3.9","  350",,,"  360",,"10.3",,,"11.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-16","2.5"," 1058"," 1737",,"6.1","2.8","  230",,,"  315",,"4.0",,,"5.1",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-17","4.0"," 2055"," 1447",,"6.7","2.2","  360",,,"  360",,"6.3",,,"8.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-18","7.1"," 1655"," 1108",,"8.3","3.3","  330",,,"  360",,"9.4",,,"12.9",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-19","5.3"," 1852"," 1702",,"7.2","2.8","  360",,,"  360",,"7.2",,,"9.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-20","3.7"," 1820"," 1847",,"8.3","1.1","  330",,,"  360",,"5.4",,,"7.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-21","4.2"," 2045"," 1744",,"7.8","2.8","  290",,,"  315",,"6.3",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-22","6.4"," 1154"," 1432",,"9.4","3.3","  330",,,"  315",,"8.0",,,"10.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-23","4.8"," 1439"," 1711",,"10.0","3.9","  280",,,"  270",,"6.7",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-24","4.3"," 1553"," 1614",,"7.8","4.4","  240",,,"  225",,"6.3",,,"7.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-25","4.5"," 1855"," 1709",,"7.2","5.0","  170",,,"  180",,"5.8",,,"6.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-26","4.3"," 2115"," 2245",,"8.3","4.4","  110",,,"  135",,"5.4",,,"7.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-27","5.9"," 2015"," 1601",,"9.4","4.4","   40",,,"   45",,"8.9",,,"10.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-28","5.0"," 1451"," 0041",,"11.1","5.0","   90",,,"   45",,"7.2",,,"8.7",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-29","3.7"," 2255"," 1419",,"11.1","4.4","   40",,,"   90",,"5.4",,,"6.2",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-06-30","6.7"," 2051"," 1829",,"10.0","3.9","   20",,,"  360",,"9.4",,,"12.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-07-01","7.6"," 1542"," 1458",,"8.3","4.4","  360",,,"  360",,"9.4",,,"11.8",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-07-02","4.2"," 0852"," 0001",,"9.4","3.9","   10",,,"  360",,"7.2",,,"9.3",
"USW00025713","SAINT PAUL ISLAND AIRPORT, AK US","1995-07-03","4.8"," 2053"," 2020",,"8.3","5.6","  210",,,"  180",,"8.0",,,"10.3",
